time_s,err_mag,err_x,err_y,err_z
9.55,0.007561,0.004705,-0.00252,0.005355
9.554,0.012588,-0.003193,-0.011064,0.005084
9.559,0.022875,-0.01107,-0.01943,0.004815
9.562,0.03336,-0.018613,-0.027308,0.004549
9.566,0.043062,-0.025532,-0.03441,0.004286
9.57,0.051595,-0.031593,-0.040531,0.004597
9.574,0.058562,-0.036597,-0.045442,0.005017
9.577,0.063699,-0.040374,-0.04897,0.005424
9.581,0.066766,-0.042776,-0.050982,0.00537
9.585,0.067683,-0.043719,-0.051428,0.004979
9.589,0.066481,-0.043191,-0.050325,0.004656
9.593,0.063236,-0.041233,-0.047738,0.004436
9.596,0.058082,-0.03793,-0.043786,0.004189
9.601,0.051245,-0.033429,-0.038642,0.003929
9.605,0.043018,-0.027919,-0.032518,0.003699
9.609,0.033742,-0.02163,-0.02566,0.003491
9.612,0.023803,-0.014815,-0.018339,0.003285
9.617,0.013673,-0.007746,-0.010837,0.003084
9.621,0.004548,-0.000701,-0.003439,0.002892
9.624,0.00753,0.006047,0.003576,0.00271
9.629,0.015976,0.012236,0.00995,0.002552
9.633,0.02366,0.017666,0.01549,0.002784
9.637,0.029987,0.022147,0.02,0.002953
9.642,0.034703,0.025521,0.023329,0.002957
9.648,0.037643,0.027669,0.025365,0.002831
9.652,0.038719,0.028523,0.026051,0.002634
9.657,0.037928,0.028071,0.025387,0.002453
9.661,0.035327,0.02635,0.023419,0.002297
9.665,0.031047,0.023442,0.020244,0.002141
9.669,0.025288,0.019479,0.016003,0.001988
9.673,0.018324,0.01463,0.010877,0.001845
9.676,0.010557,0.009097,0.005077,0.001711
9.68,0.003674,0.003105,-0.001164,0.001582
9.683,0.008337,-0.003105,-0.007599,0.001459
9.687,0.016836,-0.009289,-0.013977,0.001344
9.691,0.025196,-0.015205,-0.020053,0.001235
9.695,0.032893,-0.020625,-0.025598,0.001143
9.698,0.039654,-0.025375,-0.030437,0.001461
9.702,0.045208,-0.029286,-0.034399,0.001666
9.707,0.049348,-0.032218,-0.037348,0.001537
9.71,0.051943,-0.034071,-0.039182,0.001382
9.715,0.052914,-0.034787,-0.039851,0.001303
9.72,0.052245,-0.034353,-0.039343,0.001223
9.724,0.049981,-0.032802,-0.037695,0.001115
9.728,0.046234,-0.030208,-0.034986,0.001015
9.731,0.041171,-0.026687,-0.031336,0.000929
9.736,0.035008,-0.022389,-0.0269,0.000847
9.739,0.028005,-0.01749,-0.021858,0.000765
9.743,0.020458,-0.012191,-0.016415,0.000686
9.748,0.012712,-0.006701,-0.010784,0.000613
9.753,0.00536,-0.001239,-0.005186,0.000545
9.758,0.004016,0.003984,0.000163,0.000481
9.762,0.01013,0.008766,0.005059,0.000421
9.765,0.01599,0.012955,0.009349,0.00065
9.769,0.020876,0.016406,0.012885,0.000797
9.774,0.02456,0.018999,0.015548,0.000687
9.777,0.026911,0.020646,0.017251,0.000573
9.781,0.027854,0.021296,0.017945,0.000535
9.784,0.027371,0.02094,0.017619,0.000496
9.787,0.025502,0.019606,0.016302,0.000431
9.79,0.022346,0.017362,0.014063,0.000369
9.795,0.018053,0.014307,0.011005,0.000319
9.799,0.012829,0.010574,0.007259,0.000271
9.802,0.006991,0.006318,0.002984,0.000221
9.805,0.002381,0.001714,-0.001645,0.000172
9.81,0.007129,-0.003054,-0.006441,0.000128
9.814,0.013657,-0.007796,-0.011213,8.6e-05
9.817,0.020018,-0.012326,-0.015773,4.7e-05
9.82,0.025864,-0.016468,-0.019944,1.2e-05
9.825,0.030988,-0.02009,-0.023592,0.000208
9.829,0.035205,-0.023067,-0.026593,0.000337
9.832,0.038367,-0.025297,-0.028844,0.00026
9.837,0.040366,-0.026705,-0.030269,0.000176
9.839,0.041141,-0.027247,-0.030824,0.000152
9.843,0.040679,-0.026915,-0.030501,0.00013
9.848,0.039016,-0.025735,-0.029324,8.6e-05
9.852,0.036235,-0.023765,-0.027353,4.4e-05
9.855,0.032464,-0.021095,-0.024676,1.1e-05
9.859,0.027866,-0.017838,-0.021409,-2e-05
9.863,0.022639,-0.014131,-0.017687,-5.3e-05
9.867,0.017006,-0.010125,-0.013663,-8.5e-05
9.87,0.011227,-0.005983,-0.0095,-0.000114
9.875,0.00568,-0.001869,-0.005362,-0.000141
9.878,0.0025,0.002055,-0.001413,-0.000166
9.882,0.006052,0.005637,0.002194,-0.000189
9.885,0.010266,0.008764,0.005346,3e-05
9.89,0.013835,0.011331,0.007937,0.000178
9.893,0.01653,0.013251,0.009881,0.000109
9.898,0.018239,0.014462,0.011113,3.2e-05
9.901,0.018901,0.014926,0.011597,1.6e-05
9.905,0.018509,0.014638,0.011327,1e-06
9.909,0.017095,0.013623,0.010328,-3.6e-05
9.914,0.014738,0.011932,0.008651,-7.1e-05
9.919,0.01156,0.009643,0.006375,-9.7e-05
9.922,0.007744,0.006856,0.003599,-0.000122
9.927,0.00372,0.00369,0.000442,-0.000149
9.932,0.002983,0.000276,-0.002965,-0.000175
9.936,0.007252,-0.003246,-0.006482,-0.000198
9.943,0.012031,-0.006735,-0.009966,-0.00022
9.951,0.016655,-0.010051,-0.013278,-0.000241
9.956,0.020881,-0.013064,-0.016289,-9.1e-05
9.962,0.024576,-0.015689,-0.018912,0.000357
9.966,0.027605,-0.017838,-0.02106,0.000545
9.969,0.029856,-0.019437,-0.022659,0.000408
9.973,0.031257,-0.02043,-0.023654,0.000309
9.978,0.031763,-0.020788,-0.024014,0.0003
9.982,0.031368,-0.020507,-0.023736,0.000271
9.986,0.030101,-0.019607,-0.022839,0.000208
9.991,0.028026,-0.018134,-0.021368,0.000156
9.994,0.025238,-0.016155,-0.01939,0.000119
9.999,0.021861,-0.013756,-0.016991,8e-05
10.002,0.018042,-0.011039,-0.014271,3.9e-05
10.008,0.013949,-0.008115,-0.011345,2e-06
10.013,0.009771,-0.005106,-0.008331,-3.2e-05
10.016,0.005761,-0.002132,-0.005351,-6.4e-05
10.021,0.002619,0.000688,-0.002525,-9.5e-05
10.026,0.003251,0.003246,4e-05,0.000176
10.03,0.005971,0.005475,0.002276,0.000704
10.033,0.008424,0.007303,0.004113,0.000848
10.038,0.010282,0.008669,0.005488,0.00067
10.043,0.011467,0.009527,0.006355,0.00057
10.046,0.011921,0.009852,0.006689,0.000554
10.05,0.01163,0.00964,0.006485,0.000503
10.054,0.010618,0.008909,0.005762,0.000422
10.058,0.008951,0.007696,0.004557,0.000359
10.062,0.006735,0.006058,0.002928,0.00031
10.066,0.004184,0.004067,0.000946,0.000258
10.07,0.00224,0.00181,-0.001303,0.000206
10.074,0.003777,-0.000618,-0.003723,0.000158
10.077,0.006952,-0.003116,-0.006214,0.000114
10.085,0.010314,-0.005582,-0.008673,7.3e-05
10.089,0.013551,-0.007914,-0.011,3.3e-05
10.092,0.016508,-0.010026,-0.013107,0.000424
10.096,0.019079,-0.011851,-0.014927,0.000863
10.1,0.021139,-0.013319,-0.016392,0.000858
10.104,0.022639,-0.014392,-0.017462,0.000695
10.107,0.023538,-0.015032,-0.018102,0.000633
10.111,0.023805,-0.015222,-0.018292,0.000601
10.115,0.023442,-0.014965,-0.018036,0.000529
10.12,0.022478,-0.014281,-0.017353,0.00045
10.124,0.020964,-0.013204,-0.016278,0.000389
10.131,0.018971,-0.011787,-0.014861,0.000335
10.134,0.016591,-0.010091,-0.013166,0.000279
10.139,0.013931,-0.008192,-0.011266,0.000225
10.143,0.011113,-0.006169,-0.009242,0.000176
10.147,0.008271,-0.004107,-0.007179,0.00013
10.151,0.005569,-0.002091,-0.00516,8.7e-05
10.155,0.003278,-0.000205,-0.00327,8.5e-05
10.159,0.002166,0.001487,-0.001575,-3.1e-05
10.164,0.002956,0.002935,-0.000121,0.00033
10.167,0.00429,0.004101,0.001049,0.0007
10.171,0.005339,0.004949,0.001904,0.000619
10.176,0.00598,0.005452,0.002414,0.000457
10.18,0.006173,0.005599,0.002566,0.000424
10.184,0.0059,0.005391,0.002363,0.000407
10.187,0.005184,0.004843,0.001819,0.000338
10.192,0.004106,0.003982,0.000963,0.000267
10.196,0.002864,0.002851,-0.000164,0.00022
10.2,0.002136,0.001499,-0.001512,0.000176
10.204,0.003024,-1.5e-05,-0.003021,0.000128
10.21,0.004906,-0.001626,-0.004628,8.2e-05
10.215,0.007065,-0.003267,-0.006264,4.2e-05
10.221,0.009248,-0.004869,-0.007862,5e-06
10.225,0.011321,-0.00637,-0.009357,0.000166
10.229,0.013193,-0.007718,-0.0107,4e-05
10.233,0.014811,-0.008877,-0.011855,-3.2e-05
10.238,0.01614,-0.009827,-0.012801,0.000226
10.243,0.017137,-0.010538,-0.013509,0.000371
10.246,0.017767,-0.010989,-0.013958,0.000274
10.251,0.018014,-0.011168,-0.014134,0.000179
10.256,0.017877,-0.011071,-0.014035,0.000158
10.261,0.017363,-0.010707,-0.013669,0.000131
10.264,0.016501,-0.010094,-0.013054,7.8e-05
10.268,0.015331,-0.009261,-0.012218,3.2e-05
10.272,0.013904,-0.008243,-0.011197,-3e-06
10.276,0.012285,-0.007086,-0.010035,-3.7e-05
10.281,0.010544,-0.005836,-0.008781,-7.2e-05
10.285,0.008758,-0.004545,-0.007486,-0.000104
10.289,0.00701,-0.003266,-0.006201,-0.000134
10.293,0.005384,-0.00205,-0.004979,3.2e-05
10.298,0.003969,-0.000934,-0.003857,-1.6e-05
10.302,0.002883,4.4e-05,-0.002872,-0.000249
10.306,0.002224,0.000864,-0.002045,0.000129
10.309,0.002181,0.001509,-0.001394,0.000731
10.314,0.002341,0.001974,-0.000923,0.000855
10.32,0.002438,0.002249,-0.000642,0.000688
10.331,0.002467,0.002326,-0.000559,0.0006
10.337,0.002382,0.00221,-0.000671,0.000581
10.345,0.002202,0.001908,-0.000968,0.00052
10.35,0.002077,0.001435,-0.001437,0.000435
10.355,0.00224,0.000815,-0.002054,0.00037
10.364,0.002809,7.4e-05,-0.00279,0.000318
10.371,0.003702,-0.000754,-0.003615,0.000263
10.378,0.004786,-0.001636,-0.004493,0.000208
10.385,0.005954,-0.002533,-0.005386,0.000165
10.391,0.007135,-0.003409,-0.006258,0.00035
10.395,0.008261,-0.004238,-0.007082,0.000369
10.4,0.009285,-0.004988,-0.007828,0.000234
10.404,0.010178,-0.005638,-0.008473,9.9e-05
10.407,0.010927,-0.006177,-0.009008,0.000327
10.411,0.011519,-0.00659,-0.009418,0.000757
10.415,0.011919,-0.006864,-0.009688,0.001047
10.418,0.012106,-0.007001,-0.009822,0.001034
10.423,0.012094,-0.007002,-0.00982,0.000894
10.428,0.011904,-0.006872,-0.009686,0.000807
10.432,0.011548,-0.006621,-0.009433,0.000748
10.436,0.011044,-0.006263,-0.009072,0.000667
10.44,0.010418,-0.005816,-0.008623,0.000581
10.444,0.0097,-0.005303,-0.008107,0.000511
10.448,0.00893,-0.004745,-0.007546,0.000542
10.453,0.008158,-0.00417,-0.006967,0.000789
10.457,0.007415,-0.00359,-0.006383,0.00116
10.46,0.006656,-0.003006,-0.005795,0.001294
10.465,0.005978,-0.002441,-0.005225,0.001573
10.47,0.005293,-0.00191,-0.004689,0.001541
10.477,0.004631,-0.001438,-0.004213,0.001278
10.481,0.00411,-0.001038,-0.003808,0.001146
10.486,0.003718,-0.00072,-0.003485,0.001076
10.489,0.003582,-0.000486,-0.003248,0.001432
10.493,0.003606,-0.000364,-0.003122,0.001767
10.498,0.003635,-0.000374,-0.003127,0.001815
10.503,0.003693,-0.000498,-0.003246,0.001689
10.508,0.003864,-0.000724,-0.003468,0.001542
10.513,0.004172,-0.001038,-0.003777,0.001435
10.517,0.004609,-0.001417,-0.004153,0.00141
10.522,0.005163,-0.001841,-0.004572,0.001538
10.526,0.005817,-0.002284,-0.005012,0.001871
10.531,0.006407,-0.002734,-0.005457,0.001949
10.535,0.007049,-0.003175,-0.005893,0.002209
10.539,0.007578,-0.0036,-0.006313,0.002147
10.544,0.00803,-0.00398,-0.006689,0.001974
10.549,0.00841,-0.004295,-0.007002,0.001804
10.552,0.008719,-0.004545,-0.007249,0.001679
10.557,0.008973,-0.004728,-0.00743,0.001718
10.561,0.009142,-0.004841,-0.007541,0.001811
10.565,0.009269,-0.004883,-0.007581,0.002145
10.568,0.009363,-0.004864,-0.007558,0.002622
10.573,0.009396,-0.004794,-0.007485,0.003044
10.576,0.009381,-0.00468,-0.007367,0.003441
10.581,0.009351,-0.004526,-0.007209,0.003871
10.584,0.009205,-0.004339,-0.007017,0.004083
10.589,0.009057,-0.004126,-0.006798,0.004336
10.593,0.008773,-0.003887,-0.006554,0.004348
10.599,0.00855,-0.003633,-0.006295,0.004503
10.604,0.00817,-0.003363,-0.00602,0.004382
10.613,0.007864,-0.003101,-0.005753,0.004372
10.622,0.00746,-0.002863,-0.005511,0.004132
10.63,0.006955,-0.002652,-0.005295,0.003647
10.637,0.00656,-0.002467,-0.005107,0.003296
10.642,0.006186,-0.00231,-0.004947,0.002909
10.646,0.005842,-0.002183,-0.004816,0.002484
10.652,0.005589,-0.002085,-0.004715,0.002157
10.656,0.005383,-0.002016,-0.004643,0.001833
10.662,0.005231,-0.001974,-0.004598,0.001524
10.665,0.005139,-0.001958,-0.004579,0.001269
10.67,0.005087,-0.001965,-0.004582,0.001012
10.674,0.005075,-0.001991,-0.004604,0.00077
10.678,0.005099,-0.002034,-0.004643,0.000545
10.682,0.005149,-0.00209,-0.004695,0.000311
10.685,0.005222,-0.002155,-0.004756,8.2e-05
10.689,0.005314,-0.002227,-0.004823,-0.000145
10.693,0.00542,-0.002301,-0.004894,-0.000374
10.697,0.005536,-0.002376,-0.004964,-0.000599
10.701,0.005657,-0.002449,-0.005033,-0.000818
10.705,0.005779,-0.002518,-0.005098,-0.001031
10.709,0.005899,-0.002582,-0.005158,-0.001234
10.713,0.006014,-0.00264,-0.005212,-0.001427
10.717,0.006122,-0.00269,-0.005258,-0.001609
10.721,0.00622,-0.002733,-0.005297,-0.00178
10.724,0.006308,-0.002767,-0.005327,-0.001939
10.728,0.006386,-0.002792,-0.00535,-0.002088
10.732,0.006452,-0.00281,-0.005364,-0.002227
10.735,0.006508,-0.00282,-0.005371,-0.002356
10.739,0.006554,-0.002823,-0.005371,-0.002477
10.743,0.006591,-0.00282,-0.005365,-0.00259
10.746,0.00662,-0.002812,-0.005353,-0.002696
10.75,0.006643,-0.002798,-0.005337,-0.002796
10.754,0.006659,-0.002781,-0.005316,-0.00289
10.758,0.006672,-0.00276,-0.005293,-0.00298
10.762,0.006681,-0.002738,-0.005268,-0.003064
10.765,0.006688,-0.002714,-0.005241,-0.003145
10.769,0.006693,-0.00269,-0.005214,-0.003221
10.772,0.006697,-0.002665,-0.005187,-0.003293
10.777,0.0067,-0.002641,-0.00516,-0.003361
10.781,0.006703,-0.002618,-0.005134,-0.003424
10.785,0.006707,-0.002596,-0.005109,-0.003485
10.789,0.006711,-0.002576,-0.005086,-0.003541
10.794,0.006716,-0.002558,-0.005065,-0.003594
10.798,0.006722,-0.002541,-0.005046,-0.003643
10.802,0.006729,-0.002527,-0.005028,-0.003689
10.806,0.006736,-0.002514,-0.005012,-0.003732
10.81,0.006744,-0.002503,-0.004998,-0.003772
10.815,0.006752,-0.002494,-0.004986,-0.00381
10.819,0.006761,-0.002486,-0.004975,-0.003845
10.823,0.00677,-0.00248,-0.004966,-0.003877
10.828,0.006779,-0.002475,-0.004957,-0.003907
10.832,0.006788,-0.00247,-0.004949,-0.003935
10.836,0.006797,-0.002467,-0.004942,-0.003961
10.84,0.006805,-0.002463,-0.004936,-0.003985
10.844,0.006812,-0.00246,-0.00493,-0.004007
10.85,0.006819,-0.002457,-0.004923,-0.004027
10.854,0.006824,-0.002455,-0.004917,-0.004046
10.858,0.006829,-0.002451,-0.004911,-0.004063
10.864,0.006832,-0.002448,-0.004904,-0.004079
10.868,0.006834,-0.002444,-0.004897,-0.004093
10.872,0.006835,-0.00244,-0.004889,-0.004107
10.875,0.006835,-0.002435,-0.004881,-0.004119
10.88,0.006833,-0.00243,-0.004872,-0.004129
10.885,0.006831,-0.002424,-0.004863,-0.004139
10.894,0.006827,-0.002418,-0.004853,-0.004148
10.9,0.006822,-0.002411,-0.004843,-0.004156
10.904,0.006816,-0.002404,-0.004833,-0.004163
10.908,0.00681,-0.002396,-0.004822,-0.004169
10.912,0.006802,-0.002389,-0.004811,-0.004174
10.917,0.006794,-0.002381,-0.004799,-0.004179
10.92,0.006786,-0.002372,-0.004788,-0.004183
10.923,0.006777,-0.002364,-0.004776,-0.004186
10.928,0.006767,-0.002356,-0.004764,-0.004189
10.932,0.006757,-0.002347,-0.004752,-0.004191
10.936,0.006747,-0.002339,-0.004741,-0.004192
10.941,0.006737,-0.00233,-0.004729,-0.004194
10.945,0.006726,-0.002322,-0.004718,-0.004194
10.948,0.006715,-0.002314,-0.004706,-0.004194
10.952,0.006705,-0.002306,-0.004695,-0.004194
10.957,0.006694,-0.002298,-0.004684,-0.004194
10.963,0.006683,-0.002291,-0.004673,-0.004193
10.966,0.006672,-0.002283,-0.004662,-0.004191
10.971,0.006661,-0.002276,-0.004652,-0.00419
10.974,0.00665,-0.002269,-0.004641,-0.004188
10.98,0.006639,-0.002262,-0.004631,-0.004185
10.983,0.006628,-0.002256,-0.004621,-0.004183
10.987,0.006617,-0.002249,-0.004611,-0.00418
10.99,0.006606,-0.002242,-0.004601,-0.004177
10.994,0.006595,-0.002236,-0.004591,-0.004174
10.998,0.006584,-0.00223,-0.004582,-0.00417
11.002,0.006573,-0.002224,-0.004572,-0.004166
11.005,0.006562,-0.002217,-0.004563,-0.004162
11.01,0.006551,-0.002211,-0.004553,-0.004158
11.014,0.00654,-0.002205,-0.004544,-0.004154
11.02,0.006528,-0.002199,-0.004534,-0.00415
11.028,0.006517,-0.002193,-0.004525,-0.004145
11.035,0.006505,-0.002187,-0.004516,-0.00414
11.041,0.006493,-0.002181,-0.004506,-0.004136
11.047,0.006481,-0.002174,-0.004497,-0.004131
11.051,0.00647,-0.002168,-0.004487,-0.004125
11.055,0.006458,-0.002162,-0.004478,-0.00412
11.058,0.006446,-0.002156,-0.004468,-0.004115
11.063,0.006433,-0.00215,-0.004459,-0.00411
11.066,0.006421,-0.002143,-0.004449,-0.004104
11.071,0.006409,-0.002137,-0.00444,-0.004099
11.075,0.006397,-0.002131,-0.00443,-0.004093
11.079,0.006384,-0.002124,-0.004421,-0.004087
11.083,0.006372,-0.002118,-0.004411,-0.004081
11.087,0.00636,-0.002112,-0.004402,-0.004076
11.091,0.006347,-0.002106,-0.004392,-0.00407
11.096,0.006335,-0.002099,-0.004383,-0.004064
11.099,0.006322,-0.002093,-0.004373,-0.004058
11.103,0.00631,-0.002087,-0.004364,-0.004052
11.108,0.006297,-0.002081,-0.004354,-0.004046
11.113,0.006285,-0.002074,-0.004345,-0.00404
11.117,0.006272,-0.002068,-0.004335,-0.004033
11.122,0.00626,-0.002062,-0.004326,-0.004027
11.127,0.006247,-0.002056,-0.004317,-0.004021
11.131,0.006235,-0.00205,-0.004308,-0.004015
11.135,0.006223,-0.002044,-0.004298,-0.004008
11.139,0.00621,-0.002038,-0.004289,-0.004002
11.143,0.006198,-0.002032,-0.00428,-0.003996
11.147,0.006185,-0.002026,-0.004271,-0.003989
11.152,0.006173,-0.00202,-0.004262,-0.003983
11.156,0.006161,-0.002014,-0.004253,-0.003977
11.16,0.006148,-0.002008,-0.004244,-0.00397
11.165,0.006136,-0.002002,-0.004234,-0.003964
11.17,0.006124,-0.001996,-0.004225,-0.003957
11.175,0.006112,-0.00199,-0.004216,-0.003951
11.178,0.006099,-0.001985,-0.004207,-0.003945
11.183,0.006087,-0.001979,-0.004199,-0.003938
11.187,0.006075,-0.001973,-0.00419,-0.003932
11.191,0.006063,-0.001967,-0.004181,-0.003925
11.195,0.00605,-0.001961,-0.004172,-0.003919
11.199,0.006038,-0.001956,-0.004163,-0.003912
11.204,0.006026,-0.00195,-0.004154,-0.003906
11.208,0.006014,-0.001944,-0.004145,-0.003899
11.211,0.006002,-0.001938,-0.004136,-0.003893
11.216,0.00599,-0.001933,-0.004127,-0.003886
11.219,0.005977,-0.001927,-0.004119,-0.00388
11.224,0.005965,-0.001921,-0.00411,-0.003873
11.228,0.005953,-0.001915,-0.004101,-0.003867
11.231,0.005941,-0.00191,-0.004092,-0.00386
11.235,0.005929,-0.001904,-0.004084,-0.003854
11.238,0.005917,-0.001898,-0.004075,-0.003847
11.243,0.005905,-0.001893,-0.004066,-0.003841
11.246,0.005893,-0.001887,-0.004057,-0.003834
11.25,0.005881,-0.001881,-0.004049,-0.003828
11.254,0.005869,-0.001876,-0.00404,-0.003822
11.257,0.005857,-0.00187,-0.004031,-0.003815
11.261,0.005845,-0.001865,-0.004023,-0.003809
11.266,0.005833,-0.001859,-0.004014,-0.003802
11.27,0.005821,-0.001853,-0.004006,-0.003796
11.274,0.005809,-0.001848,-0.003997,-0.003789
11.279,0.005798,-0.001842,-0.003988,-0.003783
11.283,0.005786,-0.001837,-0.00398,-0.003776
11.288,0.005774,-0.001831,-0.003971,-0.00377
11.292,0.005762,-0.001826,-0.003963,-0.003764
11.296,0.00575,-0.00182,-0.003954,-0.003757
11.301,0.005739,-0.001815,-0.003946,-0.003751
11.305,0.005727,-0.001809,-0.003937,-0.003744
11.31,0.005715,-0.001804,-0.003929,-0.003738
11.314,0.005704,-0.001798,-0.003921,-0.003732
11.317,0.005692,-0.001793,-0.003912,-0.003725
11.321,0.00568,-0.001788,-0.003904,-0.003719
11.325,0.005669,-0.001782,-0.003895,-0.003713
11.329,0.005657,-0.001777,-0.003887,-0.003706
11.332,0.005646,-0.001771,-0.003879,-0.0037
11.336,0.005634,-0.001766,-0.00387,-0.003694
11.34,0.005622,-0.001761,-0.003862,-0.003687
11.344,0.005611,-0.001755,-0.003854,-0.003681
11.348,0.0056,-0.00175,-0.003845,-0.003675
11.352,0.005588,-0.001745,-0.003837,-0.003668
11.357,0.005577,-0.001739,-0.003829,-0.003662
11.361,0.005565,-0.001734,-0.003821,-0.003656
11.365,0.005554,-0.001729,-0.003813,-0.00365
11.37,0.005542,-0.001724,-0.003804,-0.003643
11.373,0.005531,-0.001718,-0.003796,-0.003637
11.376,0.00552,-0.001713,-0.003788,-0.003631
11.381,0.005508,-0.001708,-0.00378,-0.003625
11.386,0.005497,-0.001703,-0.003772,-0.003619
11.389,0.005486,-0.001697,-0.003764,-0.003612
11.392,0.005475,-0.001692,-0.003755,-0.003606
11.396,0.005463,-0.001687,-0.003747,-0.0036
11.4,0.005452,-0.001682,-0.003739,-0.003594
11.403,0.005441,-0.001676,-0.003731,-0.003588
11.407,0.00543,-0.001671,-0.003723,-0.003582
11.411,0.005419,-0.001666,-0.003715,-0.003575
11.416,0.005408,-0.001661,-0.003707,-0.003569
11.419,0.005396,-0.001656,-0.003699,-0.003563
11.424,0.005385,-0.001651,-0.003691,-0.003557
11.427,0.005374,-0.001646,-0.003683,-0.003551
11.431,0.005363,-0.001641,-0.003675,-0.003545
11.435,0.005352,-0.001635,-0.003667,-0.003539
11.44,0.005341,-0.00163,-0.003659,-0.003533
11.443,0.00533,-0.001625,-0.003652,-0.003527
11.447,0.005319,-0.00162,-0.003644,-0.003521
11.45,0.005308,-0.001615,-0.003636,-0.003515
11.454,0.005298,-0.00161,-0.003628,-0.003509
11.457,0.005287,-0.001605,-0.00362,-0.003503
11.461,0.005276,-0.0016,-0.003612,-0.003497
11.465,0.005265,-0.001595,-0.003604,-0.003491
11.47,0.005254,-0.00159,-0.003597,-0.003485
11.473,0.005243,-0.001585,-0.003589,-0.003479
11.477,0.005233,-0.00158,-0.003581,-0.003473
11.481,0.005222,-0.001575,-0.003573,-0.003467
11.484,0.005211,-0.00157,-0.003566,-0.003461
11.487,0.0052,-0.001565,-0.003558,-0.003455
11.491,0.00519,-0.00156,-0.00355,-0.003449
11.495,0.005179,-0.001556,-0.003542,-0.003443
11.499,0.005168,-0.001551,-0.003535,-0.003437
11.502,0.005158,-0.001546,-0.003527,-0.003431
11.507,0.005147,-0.001541,-0.00352,-0.003425
11.511,0.005137,-0.001536,-0.003512,-0.003419
11.515,0.005126,-0.001531,-0.003504,-0.003413
11.52,0.005115,-0.001526,-0.003497,-0.003408
11.524,0.005105,-0.001521,-0.003489,-0.003402
11.53,0.005094,-0.001517,-0.003481,-0.003396
11.534,0.005084,-0.001512,-0.003474,-0.00339
11.537,0.005073,-0.001507,-0.003466,-0.003384
11.541,0.005063,-0.001502,-0.003459,-0.003378
11.548,0.005053,-0.001497,-0.003451,-0.003373
11.552,0.005042,-0.001493,-0.003444,-0.003367
11.556,0.005032,-0.001488,-0.003436,-0.003361
11.559,0.005021,-0.001483,-0.003429,-0.003355
11.563,0.005011,-0.001478,-0.003421,-0.00335
11.567,0.005001,-0.001474,-0.003414,-0.003344
11.571,0.00499,-0.001469,-0.003407,-0.003338
11.575,0.00498,-0.001464,-0.003399,-0.003332
11.579,0.00497,-0.001459,-0.003392,-0.003327
11.583,0.00496,-0.001455,-0.003384,-0.003321
11.586,0.004949,-0.00145,-0.003377,-0.003315
11.59,0.004939,-0.001445,-0.00337,-0.00331
11.595,0.004929,-0.001441,-0.003362,-0.003304
11.598,0.004919,-0.001436,-0.003355,-0.003298
11.602,0.004909,-0.001431,-0.003348,-0.003292
11.607,0.004899,-0.001427,-0.00334,-0.003287
11.612,0.004889,-0.001422,-0.003333,-0.003281
11.615,0.004878,-0.001418,-0.003326,-0.003276
11.619,0.004868,-0.001413,-0.003319,-0.00327
11.624,0.004858,-0.001408,-0.003311,-0.003264
11.627,0.004848,-0.001404,-0.003304,-0.003259
11.632,0.004838,-0.001399,-0.003297,-0.003253
11.636,0.004828,-0.001395,-0.00329,-0.003248
11.64,0.004818,-0.00139,-0.003282,-0.003242
11.645,0.004808,-0.001386,-0.003275,-0.003236
11.649,0.004799,-0.001381,-0.003268,-0.003231
11.652,0.004789,-0.001376,-0.003261,-0.003225
11.657,0.004779,-0.001372,-0.003254,-0.00322
11.66,0.004769,-0.001367,-0.003247,-0.003214
11.664,0.004759,-0.001363,-0.00324,-0.003209
11.668,0.004749,-0.001358,-0.003232,-0.003203
11.672,0.004739,-0.001354,-0.003225,-0.003198
11.676,0.00473,-0.00135,-0.003218,-0.003192
11.681,0.00472,-0.001345,-0.003211,-0.003187
11.684,0.00471,-0.001341,-0.003204,-0.003181
11.689,0.0047,-0.001336,-0.003197,-0.003176
11.693,0.004691,-0.001332,-0.00319,-0.00317
11.696,0.004681,-0.001327,-0.003183,-0.003165
11.7,0.004671,-0.001323,-0.003176,-0.003159
11.705,0.004662,-0.001319,-0.003169,-0.003154
11.709,0.004652,-0.001314,-0.003162,-0.003149
11.713,0.004642,-0.00131,-0.003155,-0.003143
11.716,0.004633,-0.001305,-0.003148,-0.003138
11.721,0.004623,-0.001301,-0.003142,-0.003132
11.726,0.004614,-0.001297,-0.003135,-0.003127
11.729,0.004604,-0.001292,-0.003128,-0.003122
11.733,0.004595,-0.001288,-0.003121,-0.003116
11.738,0.004585,-0.001284,-0.003114,-0.003111
11.741,0.004576,-0.001279,-0.003107,-0.003106
11.745,0.004566,-0.001275,-0.0031,-0.0031
11.75,0.004557,-0.001271,-0.003093,-0.003095
11.753,0.004547,-0.001267,-0.003087,-0.00309
11.758,0.004538,-0.001262,-0.00308,-0.003084
11.763,0.004529,-0.001258,-0.003073,-0.003079
11.768,0.004519,-0.001254,-0.003066,-0.003074
11.771,0.00451,-0.00125,-0.00306,-0.003069
11.775,0.0045,-0.001245,-0.003053,-0.003063
11.779,0.004491,-0.001241,-0.003046,-0.003058
11.784,0.004482,-0.001237,-0.003039,-0.003053
11.788,0.004473,-0.001233,-0.003033,-0.003047
11.794,0.004463,-0.001228,-0.003026,-0.003042
11.799,0.004454,-0.001224,-0.003019,-0.003037
